protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
P42680,-4.43738,-9.095959,5.5441947,6.6141357,-1.3563458,-7.6906404,11.476184,1.3252995,-2.8939123,1.3211049,6.893944,-0.028157137,3.6703098,-2.6177983,-2.4504647,-4.4635634,-0.37998196,4.174674,5.1777253,1.9137108,3.30048,8.079319,10.050625,-4.2382503,0.07395713,-1.1833198,-1.6107336,5.7460237,1.1545937,-4.2963767,-6.62257,-2.1550925
A0A091FTP9,-5.151368,-10.92738,7.2331247,6.672692,-1.835712,-6.663222,12.343698,0.3967012,-4.1087017,-0.10505255,5.642113,-0.7126364,1.8680875,-2.8882842,-1.8857441,-4.2668824,-1.0899153,3.2870798,4.046913,3.891756,2.9698684,9.488516,10.454659,-5.6835284,0.72256696,-1.2936231,-2.4412522,4.298478,-0.27833983,-5.125386,-5.836681,-2.7569206
P36897,-3.3357217,-8.744078,4.561887,5.550234,-0.57139826,-8.582505,11.293863,1.829254,-4.265786,2.1483169,5.756213,-0.8342763,2.9396286,-0.8734501,-3.4440663,-3.0093431,0.15666921,5.4345264,2.2861292,2.2728825,2.6335132,7.725952,11.317787,-5.4858813,1.7764286,-2.1660836,-2.6410894,5.8055615,0.4192051,-5.160209,-6.938385,-3.6141148
P37173,-4.855684,-9.983235,6.582723,6.954456,-0.45922625,-7.7593894,10.978346,0.113244236,-3.0148396,1.2159063,5.381046,-0.260657,2.7665477,-2.9835138,-1.273424,-1.1309096,-1.2946609,2.891704,5.117685,2.0345347,2.4514606,8.083609,11.52551,-4.9122295,2.6755836,0.15358217,-2.6534586,5.884137,0.3890746,-4.299782,-5.2125335,-3.4689105
P35590,-3.5212631,-10.963334,6.4716654,6.880914,-2.2166023,-7.312298,10.049398,1.4008669,-4.6231127,0.81606704,5.025883,-1.0349737,0.93708694,-2.013442,-0.41878513,-1.7322303,-0.54438263,4.0301995,1.8008742,3.22425,3.6682627,8.178252,10.223259,-3.7336385,2.249582,-0.5601687,-2.686429,4.5214534,-1.4206653,-6.4313054,-7.4973283,-5.322589
Q59HG2,-6.3462167,-11.0364895,5.0546026,6.680337,-1.2820761,-5.071332,11.702912,-0.24761383,-3.5292642,1.3448881,4.004813,-2.014429,3.4685864,-1.6605769,0.39666763,-2.444149,-1.9712212,3.0191813,4.558997,3.3867512,2.5044446,10.160593,9.029954,-5.182392,0.84950817,-0.5207881,-3.0291338,2.9636075,-1.9403656,-5.7961917,-5.4208856,-5.846747
Q9UKI8,-3.4209461,-9.949914,4.820051,6.4521303,0.25474125,-8.301827,11.349971,0.72279644,-3.1964138,1.9859439,3.842999,-1.6982213,3.1912947,-0.8720149,-1.5876509,-3.4021819,-0.10664034,4.2161922,4.2606525,3.2529643,2.9649317,7.2288823,11.095313,-5.124207,1.14782,-2.1930702,-1.8366721,4.537091,0.6646825,-6.2120996,-7.124726,-3.8693073
Q86UE8,-3.8322687,-10.061789,5.0859504,7.5528145,0.6749464,-9.117544,12.316805,-1.1372613,-5.3488283,-0.777712,2.6597075,-1.931893,2.072799,-1.07359,0.1399649,-2.5037384,-0.28195027,1.4417847,6.0856276,2.8319879,1.3798753,7.3023176,9.522434,-4.137053,0.8611158,-3.2991388,-1.4349964,6.0318217,-0.562835,-5.60899,-5.6595154,-4.057994
Q9UKE5,-5.3323045,-10.794709,4.3615394,6.026971,-1.932296,-6.629292,12.272818,0.116734564,-4.2878985,1.2558205,4.287158,-0.6554275,3.473981,-2.1901245,-1.8841263,-4.5238028,-0.29069096,3.9836185,5.8084235,1.4594935,1.674482,8.452675,9.678695,-4.855752,0.29718712,-1.6131747,-1.2745112,4.5411572,0.81360626,-5.4483023,-6.4348125,-3.1122813
Q13470,-4.0959344,-9.10602,6.610591,5.290916,0.0684699,-9.362656,10.924015,0.88601786,-4.647802,0.25505704,4.389166,-0.063885,1.7629358,-1.5575844,-0.2872115,-1.732512,-1.4738803,4.257063,4.9981728,2.8127725,1.7406597,6.6583095,10.868509,-5.0525236,2.6869788,-1.3520057,-2.5349932,5.9015346,0.4768137,-6.045444,-6.2653217,-4.697776
Q07912,-6.4096136,-9.387294,4.8697834,6.5502644,0.0057582557,-7.2113423,13.056512,0.8426002,-4.240139,-1.5859525,4.7460814,0.060946863,2.2424536,-2.1297667,0.518477,-2.5222094,-2.0108047,2.5303924,7.580955,4.2248316,0.64066243,8.295895,9.408265,-5.256072,1.8844726,-1.4485676,-1.7043746,4.741539,1.1479504,-4.5799356,-3.3409278,-3.4013927
Q59H18,-7.6861787,-9.862006,4.6396646,8.041994,-1.4408803,-6.792116,11.619808,0.1668146,-1.9935278,-1.0120585,4.6609898,-0.4561041,2.8523405,-1.5398028,0.19959778,-4.8829603,-3.05361,3.7641656,5.5041876,3.309168,2.3602743,7.867115,10.179095,-4.4867134,2.8062553,-1.1262352,-1.109119,1.7221972,0.5021557,-5.423829,-5.3016367,-3.8541834
X5DR71,-6.324278,-8.739369,5.551944,5.786426,0.17750345,-7.897374,12.531243,-0.50066894,-3.816325,1.0992683,3.0004654,1.542609,2.0722897,-1.8853297,0.5439907,-0.8540079,-2.092479,3.2886846,5.9530473,3.850149,2.044799,8.261905,9.696214,-5.9544625,2.6299505,-3.0127304,-4.0339193,5.0604086,0.8890842,-5.1672187,-4.2249274,-4.6771126
A1R9W2,-7.8881764,-9.295845,3.3554053,6.6186743,-0.74485445,-4.377022,13.4566555,1.1541761,-2.4385536,-0.8756794,4.3900013,-1.2212961,4.0727944,-1.2264385,-0.06970577,-3.5230072,-3.0465426,2.7647452,6.7041802,4.448215,0.2518177,9.111054,9.879312,-7.191059,1.0932704,-0.43122822,-1.8722725,2.0881686,0.09246867,-5.028677,-2.9831593,-3.0407617
Q16288,-5.4179544,-8.76249,6.2732854,6.7930956,-1.3338313,-7.812609,12.323997,1.9898326,-3.0888343,0.7769911,5.529982,-0.32402512,2.0339863,-1.2154546,-0.17947407,-1.8449081,-1.1984828,2.5132585,3.9744668,4.1613626,3.2879326,8.944277,10.094721,-6.0739627,2.3373826,-0.9131288,-2.6996799,3.8617134,-0.12951216,-5.499711,-4.8003883,-3.8387787
Q9BX84,-7.4265876,-10.904875,5.169157,6.910618,0.60210514,-5.3611674,11.6787815,-0.73982674,-2.133479,0.12960953,5.193073,-0.10349211,1.8276215,-2.861624,2.3304393,-0.98305494,-3.4923968,2.5849912,6.6515384,5.2988176,3.055535,8.865351,8.595816,-4.1610756,1.974112,-1.0506325,-2.8191154,3.0474565,-0.22970153,-4.697735,-4.979428,-5.1918054
Q9BXA7,-6.5105605,-8.077421,4.781205,6.7447248,-2.5478973,-7.8355875,13.366746,2.4378424,-4.467133,-1.6138288,6.6207986,0.33804366,0.5057203,-0.21192895,0.086329535,-3.7852526,-0.9049772,2.2562838,5.0918365,2.4541976,1.487884,6.930621,10.239573,-4.771446,3.184242,-1.3286839,-1.0793705,3.576639,0.90970314,-6.282478,-4.629278,-2.458741
P33981,-7.913986,-7.2420497,4.8128877,5.258826,-1.7402989,-7.3547964,12.485766,3.8117478,-0.613927,1.5439589,6.2922883,0.4499236,3.2727623,-2.0226743,-1.6337929,-4.575105,-1.4068248,3.136352,5.5452433,0.6146989,1.5303208,8.606665,10.446565,-6.21819,1.6517435,-1.7002664,-3.1477177,4.239787,2.1774485,-5.1414447,-4.557245,-1.3806084
P42681,-5.268897,-9.26032,6.7975903,8.492092,-1.6481454,-7.707853,10.901369,1.2160083,-3.0999205,-0.30657518,5.503284,-0.1948461,1.3833327,-2.516947,0.27796963,-0.9124105,-0.33780003,3.3588536,3.105002,2.812275,3.533002,7.4182477,10.849846,-3.8052397,2.780467,-1.6628531,-2.905804,6.1993375,-1.436234,-5.0087476,-5.8140116,-4.0805187
P29597,-4.6124516,-10.297572,6.99608,5.957319,-0.066477515,-7.569536,9.66533,-0.2779615,-3.6842952,0.92026,2.9641778,-0.7040901,2.5318682,-2.3978357,0.50491846,-0.9080336,-1.9425509,5.4628434,4.113258,3.9405053,2.0706775,7.2731943,11.187724,-4.829302,3.2976038,-0.5012819,-2.99906,4.7347536,-0.53030205,-5.9768667,-5.9875307,-6.5552506
Q06418,-5.835239,-9.31714,5.3469057,5.4971666,-0.359015,-8.340392,12.009869,0.8594595,-4.1337905,0.6674556,4.257997,0.50054955,2.4061413,-2.2356741,-0.23561478,-2.9577873,-1.0222435,4.4144635,5.9663515,2.786533,1.5560163,7.878708,9.810944,-4.8095264,1.7738996,-2.6906223,-2.8472977,5.625163,1.2466675,-5.532414,-5.4508333,-4.3283377
Q8IYT8,-5.9181314,-11.157624,4.8336134,4.667368,-0.65689224,-7.357882,11.090344,0.45009843,-3.5225985,2.7268448,4.307242,-0.7596158,2.0959876,-2.242901,-0.81024003,-2.3330617,-1.1405901,4.191004,4.4142075,1.3736154,2.2860105,8.699127,9.691651,-4.741603,1.9303877,-1.9840692,-3.118017,4.4334044,0.29068366,-6.004631,-7.355414,-5.029982
Q6PHR2,-4.8657837,-10.402329,5.349615,6.327583,0.14371175,-7.4196415,11.700975,0.4123222,-4.807334,-0.8238301,5.2779765,-1.585633,1.4820007,-1.7716181,0.51540685,-2.0105634,-1.4386853,4.3582654,4.6882157,5.49932,1.3359472,7.8828173,10.0232725,-4.3386908,2.6816244,-1.2237362,-1.2313386,4.1882277,-0.08098886,-5.38107,-5.442299,-5.5446467
P35968,-6.853301,-10.240283,5.8053718,6.550934,-1.8242099,-5.487888,10.489063,0.8843297,-1.6605351,1.0210273,5.2798963,-1.5158454,2.8805964,-1.3982117,1.6090609,-3.6280456,-1.9870181,4.196411,4.554543,2.927383,2.5045395,6.5607076,11.387103,-4.423595,2.103675,0.8858924,-2.3153896,2.038047,-0.79474324,-7.9128246,-6.6877866,-5.1243944
Q86Y07,-5.4930925,-9.762979,6.860182,7.7537613,-1.955174,-7.482022,11.323353,1.3129206,-3.1227446,-1.3820419,4.9374967,0.032393936,2.7862563,-2.9882953,-0.6109815,-3.6979773,-2.4737043,3.5385234,5.55686,3.884623,2.9881148,9.435948,8.954399,-4.7386913,1.5799617,-0.581976,-1.068493,3.938591,0.28367153,-4.029776,-5.0809355,-3.4926338
P30291,-4.5902576,-8.907621,7.198205,6.532401,-0.7282251,-7.9670086,10.949816,1.4630078,-3.0994043,0.43538284,6.03905,0.13453563,2.502098,-2.4503741,-0.40887284,-2.4779289,-1.3010105,3.320052,6.337653,2.1308124,2.3121905,7.27967,11.499652,-4.004097,2.6549726,0.64440805,-2.2729387,5.7530336,1.4189485,-5.2678337,-4.932313,-3.5087361
P0C1S8,-3.372138,-9.89805,5.3197026,6.850627,-1.2202915,-6.972408,11.173539,1.8813125,-3.4268057,1.1583599,4.6510706,-2.7828577,1.4698037,0.54585415,-1.0787772,-2.644524,-0.4925603,4.0610614,2.6389172,2.3743272,3.2568917,7.183547,11.8184,-4.4293246,3.073464,-1.0212564,-1.3851451,3.415646,-0.81784,-7.2654753,-7.7744684,-4.7168374
Q8WU08,-6.256386,-9.730379,5.9070983,6.2989173,-1.5016483,-8.018162,11.587077,1.0601741,-4.977331,-1.3059065,5.0993414,-0.7176516,1.5211563,-1.160778,1.534094,-3.035595,-2.1346617,3.0261433,4.615543,3.5579598,1.7495213,7.762337,9.129978,-4.729087,1.8271315,-0.92598367,-2.4014716,3.7336705,-1.3738612,-6.8529577,-5.748401,-5.3607407
Q9NY57,-4.9874673,-10.305836,5.2862434,5.3347197,-0.9238565,-8.556037,10.559602,0.4316199,-4.7493634,1.1910145,3.9975882,-0.04821971,3.595114,-1.6764189,-1.6387712,-3.0384169,-1.5424964,5.126221,4.18666,1.8700622,2.4003224,7.768678,10.074046,-5.9084306,1.3487923,-1.0388565,-2.7862387,4.922004,-0.48920774,-5.704497,-6.870193,-4.721326
Q86UX6,-2.8862214,-10.088244,5.132802,6.8042507,-1.4136915,-7.002778,11.702693,2.67083,-3.74866,1.2446074,3.131181,-1.1413974,1.3782816,-0.41601947,-0.47595292,-1.8330992,0.32953095,4.4156475,1.9497913,5.9758754,4.4401197,8.146022,9.681752,-5.935422,1.2808969,-2.7958753,-2.0963588,3.2695737,-0.61892503,-6.8831925,-7.1384835,-4.443374
P07947,-4.949793,-9.302982,5.356383,7.1532516,-0.06657409,-7.317408,12.163057,2.0863514,-3.1914873,-0.057635695,5.849185,-0.5391916,2.5763898,-1.0038568,-0.8776683,-2.801568,-3.056182,2.13042,5.53936,3.9157772,3.9621878,10.310164,8.829925,-5.1945887,1.3302313,-0.89896375,-2.6874926,3.7420669,0.043035712,-4.4082136,-5.023024,-3.747532
O00506,-5.0841675,-8.476506,7.270611,7.1503186,-3.0058832,-6.703903,12.317566,0.85749376,-3.8753827,-1.0915607,5.8273478,-0.33802718,2.1524196,-1.9762254,-0.94160724,-3.036868,-2.434054,3.1583242,4.184531,3.2594128,2.260489,9.040348,9.671735,-5.408858,1.4978051,-0.62164646,-1.3287425,4.3109365,-0.90867984,-4.7946515,-5.743974,-3.3021274
Q56UN5,-5.0530863,-11.142637,5.738824,6.9766126,-0.65573406,-6.9022627,12.08144,-0.0067157913,-4.555203,-0.12222454,3.2256894,-0.62695014,2.2163086,-2.2788076,0.0690233,-0.9647757,-2.08366,1.536864,5.7568374,3.385574,2.4607,9.594104,8.836102,-5.705507,1.0168936,-1.1157718,-2.691825,4.763401,-1.0958332,-4.961583,-5.194168,-4.184334
Q9NYL2,-4.170123,-9.522039,6.41627,6.29081,-0.7541451,-7.42633,11.410413,-0.022952829,-4.101154,0.3204551,4.55935,-0.99969023,1.5442566,-1.1462169,0.44123167,-1.8562167,-1.3606104,5.2680144,3.3960793,5.3827853,2.8345149,7.1276455,10.313992,-4.8202987,2.431004,-1.9702941,-1.4954569,3.9566786,-0.70033807,-6.2424846,-7.120386,-5.6804132
P43403,-6.6818833,-10.2138815,5.2826843,5.5587773,-0.4734601,-7.3353934,11.332979,-0.29569072,-3.5036328,0.7568011,5.6552486,0.713214,3.1817613,-2.748542,0.08531114,-3.2072146,-2.644655,4.433924,5.974655,3.5616643,2.3109171,7.9658184,9.397536,-5.0556135,1.1567885,-0.78110075,-2.653355,4.048237,0.5386639,-5.2082925,-5.983155,-4.45966
Q9Y2K2,-6.9718275,-10.160509,5.835449,7.4686327,-3.0241168,-6.560562,12.524032,0.57280463,-3.2472005,-0.12056059,4.3789773,-0.09091088,1.7381667,-2.048877,0.84823966,-2.297255,-0.8670678,2.4616656,4.268185,3.5019574,3.0208495,8.466292,8.933426,-5.639547,1.6039042,-1.6731049,-1.6273987,3.19849,-1.1572199,-5.76385,-5.6545744,-3.5970285
Q5S007,-5.5284147,-10.338231,3.7478888,6.528846,0.12065183,-6.4895773,12.2742195,-0.087466344,-4.1925917,0.4121348,4.363416,0.10676119,1.5829409,-0.24352328,-0.0054934938,-1.9420344,-1.799544,3.7399714,6.330742,2.4155343,1.8891392,5.933446,12.1248665,-4.546056,3.6612868,-0.96777874,-2.2640665,3.979317,1.1038039,-6.732524,-5.807172,-4.0582323
O75385,-5.5828223,-9.930082,6.7687764,7.4660335,-2.0252888,-8.477749,10.818426,2.3204226,-4.492788,-1.0235567,4.9043655,0.4692664,1.5257404,-2.4701185,0.63236296,-1.8070925,-0.9391491,2.918606,4.27184,3.057036,3.3849738,8.701716,8.977686,-4.389685,2.311163,-0.7586164,-2.882981,5.2379575,-0.9696214,-5.205008,-4.8355765,-4.5659866
