protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P04049,0.31754437,-0.84004045,1.3097098,0.21849068,-0.6460618,-2.712381,-0.5058989,0.90898716,0.15546404,-0.04176476,2.3241355,-1.0993415,0.62644875,-1.4464982,0.18162125,-1.5693161,0.20887321,1.3408185,-0.27644408,0.20929618,0.9592718,0.8716178,0.6900964,1.1253234,-0.16133747,1.3032614,-0.83535945,0.022064384,1.4000983,-0.9453722,-2.408238,1.083371,-0.721671,0.02262424,-0.20228878,0.69183034,3.0140417,1.4588838,2.5744648,-0.6874522,0.23561154,1.507555,0.21056226,0.016450556,1.2735403,0.37747616,-0.91773605,-1.0882679,1.0618749,0.95292103,0.21843947,-0.009871294,1.1270415,1.2690109,1.1340286,0.88239014,0.11337971,-0.8602563,-1.0494531,0.18434972,1.4961216,-0.8352349,0.7148139,0.4651762,1.3665442,-1.0295724,0.7670588,-0.27790552,1.9475049,-0.57567793,0.71192217,-0.140375,-1.747927,-0.7507946,-0.75210863,-0.2918372,0.38351053,1.5321034,0.15384582,3.107608,-1.4935828,-0.5729602,1.4437934,1.1906813,0.47620437,1.0323687,1.5259484,-0.53799313,0.88736093,1.6915121,-0.9484377,-0.6897755,-2.0140789,0.48120582,1.8537784,-0.061380114,-2.6462326,-1.837931,0.6206649,0.48269975,-2.3907695,0.32172003,0.35136375,0.55732733,0.42485663,0.12388509,0.26362848,-1.9206554,-0.47374138,-0.96367836,0.9530555,-0.1741811,0.5726536,0.6198607,-0.556066,-0.8154603,-0.8709787,0.89035845,0.408916,1.2377307,-0.6051534,-0.7547836,-0.59955525,-0.43101978,0.10363842,-1.620981,-0.8257869,0.5125337
P05771,0.31839475,0.16722517,1.4127533,-0.09687839,-0.87332046,-2.494438,-0.6272241,1.1254538,-0.26628235,-0.4533537,1.8396502,-0.7613889,-0.04610299,-0.7597879,0.83337635,-1.6373601,-0.42013243,0.9468546,-1.3366705,-0.05170307,0.91497284,0.53678614,1.4106736,1.2047064,-0.1893815,1.5373777,-0.31094718,0.5958847,0.84204423,-1.0289031,-2.9974937,0.55750215,-0.46311653,-0.73055243,-0.38569596,0.5732152,2.8556533,1.8736774,2.4038637,-0.6607521,-0.48835823,1.7899764,-0.5570415,-0.04616733,1.0116659,1.1670936,-0.78327185,-0.9066295,1.3141816,1.1074487,-0.19422135,0.683784,1.7101594,1.5755799,1.5152725,1.8990176,0.50318795,-0.6059474,-1.0199227,0.40751377,0.7699485,-0.3807676,0.6754081,0.79195446,1.3047116,-0.103220485,1.4608772,-0.29856718,0.927544,-0.834766,0.78594536,0.16077504,-1.1973978,-1.317899,-0.49539113,0.5943711,0.4391002,1.402592,-0.056882657,2.1846051,-0.19274315,-0.46309212,1.7245153,1.2487185,-0.2522723,0.32976535,1.3704635,-0.6581544,0.3509986,0.57679147,-1.1573428,-0.7505023,-1.0081564,0.32091576,1.5627154,0.1338072,-3.0358424,-1.738604,1.1269217,-0.58561057,-2.7800453,0.2599464,1.3496155,1.7956636,0.8661107,-0.31815934,1.0420612,-2.2412963,-0.5329671,-1.3654851,0.59954005,-0.22174872,-0.019886019,0.65982354,-0.11389032,-0.42708552,-0.877821,0.97964007,1.1056293,1.9047526,-0.13239999,-0.6468028,0.52460384,-0.3190719,0.18755578,-1.9662601,-0.8186594,-0.28606954
P07947,-0.008361403,-0.36530718,1.5185872,-1.613604,-0.15472175,-2.585335,-0.7870924,1.1089265,0.14012377,-0.7918728,2.5018797,-0.05557886,-0.2717022,-0.9137822,0.19552533,-1.1333449,-0.38957635,0.9227382,-0.083313525,0.5873902,1.5907413,-0.5037014,1.7144321,0.8007264,0.06880513,2.2233362,-0.045936245,0.5834032,1.6412773,-0.9322347,-2.4813495,0.14024639,-0.5546116,0.17509359,-0.2704275,0.86369723,2.1746027,1.8666688,1.9057004,-1.3885534,0.078806356,1.9966139,-0.7010713,-0.38381422,1.6038369,0.48552096,0.13332477,-1.3066634,1.0608491,0.14962767,0.08296448,0.10797201,0.95116276,2.0412998,1.7821025,1.2526271,1.0327804,-0.35536718,-0.61738515,-0.9961246,0.75564253,-0.7159126,0.8737341,-0.406406,1.1400983,0.7061495,1.8026855,0.11579014,1.0875835,-0.17723201,0.7913011,-1.104225,-0.75317585,-0.9520303,-1.1120236,1.1644725,0.44259262,0.82806784,0.23259827,1.9727145,-0.65863436,-0.68985456,1.0041542,1.1983348,0.27042344,-0.069300495,0.8752033,-1.4838336,0.3600745,0.3288027,-1.1754622,-0.7836468,-0.96031785,-0.16106068,1.181833,-0.37138334,-2.6810899,-1.058645,1.4329782,-0.29286167,-3.2776878,0.9974012,0.60174936,1.0487034,1.375443,0.36592296,0.19001785,-2.8831277,-1.0196398,-1.7879102,0.35415453,-0.16030777,-0.880962,-0.47433692,0.6100784,-0.5352965,-0.22223447,0.48505142,1.06444,1.0882318,-0.8716606,-0.3665068,-0.061164618,-0.6695814,-0.8643099,-1.9646773,-1.0667771,-0.2354197
P08631,-0.117603734,-0.112374656,1.2383912,0.3648249,-0.46310925,-2.2357256,0.09747919,1.1514733,0.35962558,0.2552582,3.02756,-0.6985355,0.6635588,-1.2261959,-0.7322955,-1.0394678,-0.1286338,0.5124092,-1.4990178,-0.60114694,1.187082,1.1688138,1.5049624,0.69932324,-0.08688506,1.3122194,-0.7075647,0.8712649,0.6854669,-0.66435504,-2.8491013,0.5712825,-0.6899649,-0.30819622,-0.64531946,0.6350562,3.0729709,0.8942207,3.0079682,-1.0504787,-0.36560515,1.2691773,-0.7070317,-1.0928179,0.74334925,0.5284474,-0.7128383,-0.42069736,0.8093219,0.915151,0.21152654,0.35791194,0.6015235,0.9553613,1.7237983,0.19512409,1.7760595,-1.3057735,-1.1757582,0.35841212,0.68893725,-1.037095,0.24872896,-0.35247818,1.4635161,-0.5497119,1.3770941,0.6389084,0.73541594,-0.25164092,0.7720262,0.73570454,-1.3554311,-0.77132887,-0.53109545,-0.5960792,1.3727038,1.2418827,0.21172266,2.0903592,-0.96637934,-0.3697129,0.708245,1.7129992,-0.16249885,1.2544525,1.689227,-0.59374595,0.5949778,1.6944983,-0.25062674,-0.7167072,-0.90728843,-0.089582674,1.6679486,-0.69324356,-2.9753902,-2.444838,0.5163291,0.4563052,-2.6472108,0.37975582,0.59884626,1.2374308,1.1205986,-1.043008,0.14386243,-1.8014275,-0.3017658,-1.0644975,0.65739864,-0.7213276,-0.0046006106,0.8893938,0.10479822,0.36309588,-0.7877707,2.0521467,0.36620674,0.67272156,-0.40298244,-0.86192906,0.73508686,-0.5519214,0.1601249,-1.3169566,-1.3600796,0.35926956
P16234,1.2592417,0.19722694,0.5852075,0.9880412,-0.44611922,-1.8555225,-1.1232914,1.500408,0.55521685,0.19660987,0.82658684,-1.7919614,0.16632146,-0.74111754,-0.22619483,-1.0414714,-1.0643034,0.85569525,-2.357134,0.08589066,2.0507255,0.9481946,1.9336491,0.9778708,-0.89451295,1.0905997,-1.1468593,0.6166966,0.8910948,-0.11604025,-3.2250354,0.91813195,-0.5468838,-0.033820562,-0.59526235,-0.035407044,2.702231,0.951662,2.7266328,0.64644647,-0.9446022,0.7956953,0.2702968,-0.57261884,-0.8811227,0.9231113,-0.59025466,-0.3478545,0.07310386,0.007743702,-0.28061292,-0.90511477,1.1310363,1.7661604,1.217181,1.39989,0.9829447,-1.4679705,-2.087048,0.2452539,0.65226233,-0.6278956,0.6511965,0.27649835,1.648135,-0.9404798,1.3686662,-0.029280717,0.6173189,-0.9225853,0.09715697,1.2183968,-1.7695135,-0.57427686,-0.69691795,-0.9768115,0.037424874,1.1434599,-0.49625087,1.7563642,-0.53784776,-0.44071114,1.108348,0.16381232,0.18909387,0.98944145,1.1970049,0.6318653,0.506926,1.6641165,0.25212023,-0.8423232,-1.0906011,0.37667987,1.957253,-0.93789595,-2.9083533,-2.2175279,0.56359166,-0.01120677,-1.9420098,-0.02003549,0.9367294,0.7378976,-0.2418079,-1.286884,0.6170606,-1.3251415,-0.3287289,-1.030887,-0.16221419,-1.2099249,0.68527603,1.2119907,0.5829942,0.5712346,-0.95421726,2.1462247,1.3183461,0.5156468,-0.37484258,-1.2598778,0.21407858,0.4178997,0.6321171,-1.5171266,-0.6717531,0.19517408
P22455,-0.4282381,0.35342038,0.34861845,0.37897053,-0.79536563,-1.7640889,-0.4792843,1.3858683,0.0893679,-0.10219476,1.6439118,-0.7065366,0.15106937,-0.87664557,0.7460814,-1.2726359,-0.33150542,0.57257515,-1.590594,-0.23690993,0.40453935,0.6603378,0.60436213,0.45434988,-0.7626355,0.8224491,-0.263723,0.38966066,0.61982036,-0.89788544,-2.9567978,0.3076159,-1.0936285,-0.82935333,-0.16587211,1.7885993,2.7316139,1.7050703,2.6098685,-0.92829454,-0.52176535,1.1950402,-0.016804876,-0.25488254,0.9549799,1.0452749,-0.8570421,-0.82255846,1.2617382,1.013611,-0.095711865,0.5978089,1.8579001,1.2405642,2.2087603,1.0346892,0.49987206,-0.36107334,-0.8953133,0.20200454,0.20524721,-0.62251985,0.29265302,0.36551267,1.4377807,0.6437653,1.1333708,0.47028485,-0.20853034,-1.0363789,1.0871919,0.24612601,-1.4399668,-0.7913728,0.037322298,-0.09581308,0.45008832,0.5976154,0.8396334,2.4310408,0.13843681,-0.9480897,1.2721134,1.6886834,-0.29259515,0.024029255,2.079143,-0.026070159,1.1391671,-0.22309917,-0.036246724,-0.603229,-0.38767448,0.4771939,1.7145364,0.6119424,-3.426795,-2.04017,0.5541058,-0.66106564,-2.8733187,0.5229941,1.3171204,2.0199375,1.052766,-0.44000885,1.2269517,-2.3780286,-0.81651795,-1.161952,0.4237941,0.274356,0.25840694,0.98239386,0.23853225,-0.03208127,-0.59395206,1.5105602,1.0172673,1.4897677,0.24525292,-0.060232084,0.9193733,-0.30448446,0.74421173,-1.6575071,0.8548749,0.031553663
P27361,0.45007002,0.40125212,0.913962,1.2883489,-0.88971514,-1.5121019,-0.5524432,0.5218288,0.3570004,0.016446754,1.7792368,-1.3476796,0.5113552,-0.96795607,0.13169464,-0.767697,-0.52115226,0.6044014,-1.8993784,-0.43831196,0.7738454,2.1545856,1.5188197,0.83248335,-0.7039175,1.4298115,-0.79194576,0.31668475,-0.24601063,-0.7157434,-3.3177495,0.5946368,-0.40137646,-0.3734654,-0.55527955,0.53967613,3.845564,1.6026189,3.023051,-0.5306399,-0.9152895,0.62789744,0.075834356,-0.62820905,0.13405582,1.1741867,-0.74342453,-0.7081653,0.25682503,0.95626634,-0.027390435,0.47727993,1.2451813,1.6986307,1.6030439,0.83937895,1.3209982,-1.1408628,-1.904324,0.44528428,0.34331256,-1.0834285,0.77274,0.07770388,1.433889,-0.31461242,1.1784075,0.008834684,0.07857478,-0.89669126,0.7765309,1.2207527,-1.4523875,-0.15857221,-0.5315196,-0.048538025,0.5740367,1.4493316,-0.47138217,1.7567929,-0.25222296,0.21630932,0.94201756,0.87052727,-0.76647854,1.1108038,1.5570731,0.02963201,0.098468795,1.5144845,-0.75215876,-0.27862793,-0.88172394,-0.06371612,2.126555,0.099698804,-3.286142,-1.9347204,0.8459737,-0.38638103,-2.2863295,-0.3993043,1.6559508,1.5858408,0.25709483,-1.3146499,1.0373285,-0.74697244,-0.60564405,-1.1641394,0.2553447,-0.3252884,0.26830074,1.2276938,0.052891403,0.31894422,-1.0546236,1.6476897,0.3623846,1.3985243,0.4185337,-1.0458454,0.62918985,-0.38715607,1.3080566,-2.0091987,-0.6695431,0.87176806
P29323,0.43001786,0.3029958,0.045540243,0.8394596,-0.07490935,-1.62354,-0.45641565,1.5442469,0.8143189,0.03207615,1.1796021,-1.216545,1.4060122,-2.0076716,0.9470466,-1.2923748,0.11026695,0.28568813,-1.8263404,-0.3780095,0.045565035,0.8206483,0.8083079,0.5418207,-0.388478,0.9037024,0.1534364,0.38942719,1.8300056,-0.8834388,-3.0272162,1.4931324,-0.90041757,-0.707027,-1.173941,1.611301,3.1786158,2.2413688,2.6752658,-0.8440456,0.03142738,0.4519494,0.3389687,-0.32573536,0.7054628,0.7394999,-1.0679101,-1.1493723,1.0656706,1.3381544,-0.030096691,0.49823067,1.7100357,1.3231539,1.1643764,0.80935466,0.8877805,-0.52044827,-1.1319828,-0.09592335,0.12011634,-0.24452767,0.5477344,0.20902242,1.5462139,-0.08416007,1.4267108,-0.15778181,0.006242035,-0.7334561,0.9692026,1.1108315,-1.4595228,0.18166193,0.120397255,-0.40660995,0.41319126,1.0551438,0.64152783,2.7806592,-0.44747454,-0.9571519,0.72415966,0.65470535,0.1272889,1.0751462,1.7847352,0.3922857,0.8960374,0.38922402,-0.2875974,-0.61245435,-0.050827496,0.4440593,0.6652696,0.74043304,-2.6385198,-2.2726684,0.66216385,-0.50263774,-2.1344826,0.27216637,0.85932726,1.5731648,1.2513925,-1.4341071,0.8510559,-2.2808042,-0.34663245,0.09363408,0.5678155,0.6916205,0.67221725,1.4041066,-0.018842498,-0.5493944,-1.1218225,1.3414291,0.92993,1.8705945,0.5351824,-1.0056388,0.9482235,-0.5015284,1.3368285,-1.3455517,0.6523979,0.43978563
P36888,1.081681,0.46335065,0.81146145,-0.67836386,-0.3909375,-1.8775635,-0.6839787,0.97546947,1.5288718,-0.5300846,0.92534906,-0.82634974,1.3849723,-0.9862484,0.88935,0.08233551,-1.1819228,0.48980102,-0.90885884,0.9770014,1.2362549,0.5593916,1.018963,0.6757478,-0.3882286,1.4432403,-0.14521112,-0.19208157,2.1694858,0.098136984,-2.667223,0.7665814,-0.22161508,-0.5949931,-0.43727252,1.2711948,2.5823014,2.453002,1.7705859,-0.9363397,-0.4589003,1.0710804,0.6313199,-0.2004556,0.94876534,1.1350957,-0.64649355,-1.9003208,0.93209416,0.41725108,0.43552104,0.89329505,1.2623302,1.2149535,0.8338748,2.0621154,1.7782298,0.8900105,-1.1668005,-1.9747226,-0.8614415,-0.59890735,0.505674,-0.549067,1.9695793,0.13433652,2.1674128,-1.0965785,0.9535741,0.07866864,0.6546171,0.663814,-1.7164176,0.883985,-0.75051844,0.29656142,0.14001536,1.480986,0.5241285,2.480945,0.35174912,-0.9530959,0.94384587,0.78702956,0.76504666,0.75432396,0.62549776,-0.8397386,0.19728118,0.388898,-1.2249504,-0.26582208,-0.56735164,0.22822109,0.69391227,0.22018725,-2.4209073,-0.93262714,1.257021,-1.2703625,-2.4933977,0.7086997,0.644051,1.1071512,0.5937032,-0.2750712,1.0376576,-2.3683617,-1.5976936,-0.80693984,0.85133183,0.51454127,-1.0512946,0.6149295,0.5270073,-1.0730776,-0.76132274,0.392321,1.03333,2.125936,0.25093248,-1.152121,0.197564,-0.8287423,0.5973051,-1.6970621,-0.8659459,-0.030945107
P41240,0.03468898,-0.5026422,0.30562884,0.36799428,-1.5612082,-2.348713,-0.45182142,1.0370687,0.13594566,-0.029840913,2.20111,-1.1524895,0.9970803,-1.22238,0.563044,-1.087106,-0.18627594,0.6634571,-0.97123975,-0.7824424,0.6444697,1.3991197,0.2155328,1.0783387,0.007904462,0.57939047,-0.4956068,-0.5658703,1.2640603,-0.7343199,-3.0989857,0.5404093,-0.3551924,-0.9121527,-0.19717665,1.9703567,3.5744522,1.6818757,2.4995503,-1.2803295,0.065662086,0.70690763,0.4172123,0.1759783,0.99741906,0.48917684,-1.6614228,-1.4056216,1.5898926,0.9450764,0.29810122,0.42775103,1.220252,0.76089615,1.5080113,0.6939282,0.6967299,-0.60203576,-1.1934797,0.12521158,0.5397775,-0.79665756,0.18572043,-0.26009792,1.3576313,-0.22131045,0.8071092,-0.07536018,0.7357396,-1.026017,1.3583052,0.31879395,-2.0979624,-0.15246847,-0.41442546,-0.43947136,0.1963916,0.7445297,1.1297946,2.7227314,-0.59316415,-0.88289106,1.4236664,2.1515746,-0.0012663978,1.1685368,1.6651947,-0.37274477,1.1676711,0.83888054,-0.47773376,0.2229959,-0.557071,0.9603432,2.1013174,0.9355211,-3.1335857,-1.6012448,0.17021164,-0.0057083075,-2.1188676,0.830946,0.6663923,1.2005603,0.80316687,-0.4734074,1.1218643,-1.6620969,-1.0071274,-0.8415306,1.1256611,0.12645131,0.28004694,1.225927,-0.15745775,-0.39320824,-0.7404031,1.4444879,0.2537802,1.6251765,0.23907977,-0.75862813,-0.12585786,-0.7432272,0.7964223,-1.614823,-0.3345847,0.7286316
P41279,0.80799735,-0.27038676,0.64175117,0.1879325,0.17261274,-1.8709182,-1.2010448,1.119265,1.10691,0.113703616,1.5827334,-0.89286166,0.25685704,-1.5108647,-0.6020523,-0.6422496,-0.62461984,1.2650844,-1.1470916,0.49866033,1.8157068,0.4743289,2.4372635,0.8692158,-0.61155295,1.9058303,-0.68331397,0.37431538,1.2655556,-0.40188536,-2.803893,0.76890415,-0.5205718,0.6507591,-1.0689834,0.4764014,3.1811385,1.292031,3.2883217,-0.5581772,-0.6633859,1.4539133,-0.46542883,-1.4313917,0.11332564,0.41911292,-0.10548849,-1.0698135,-0.4369586,-0.012398597,0.46108717,-1.1879417,1.0079571,2.7085035,1.4650731,1.0234354,1.4385095,-1.6247339,-1.978119,-0.5438443,0.5196763,-0.52461076,1.2113565,-0.14002149,1.1941744,-0.2959597,1.9487073,0.37944734,0.9697884,-0.2656304,0.25918272,0.80441386,-1.0741968,-0.09403467,-1.4810423,0.15362795,0.4071513,1.7396749,-0.69723535,2.0291398,-1.2414919,-0.10341996,0.78039724,-0.063526735,0.2807987,0.54657066,1.3837721,-0.5059087,0.2510596,1.7919779,-0.28572392,-1.1387404,-1.3757081,-0.72407913,2.0991993,-1.2427169,-2.6854496,-2.0495062,1.7639612,-0.124915,-2.2606423,0.14162825,0.4658312,0.16053842,0.5283934,-0.9907396,-0.15941395,-1.3523369,-0.45301288,-1.2742105,-0.051568143,-0.78112864,-0.12671156,0.86949676,0.5989446,-0.059135757,-0.66856766,1.3954717,1.2702019,1.1954207,-0.5147358,-1.3289313,0.050992668,-0.29458725,0.42336795,-1.9800072,-1.2524804,0.25922242
P43403,-0.32976362,0.46052495,0.74964356,0.32656506,-0.667877,-1.8415239,-0.6992495,0.7535698,0.31084916,0.8542596,2.4500375,-0.3502497,0.919311,-1.7090764,-0.19794141,-0.77615666,0.15566374,1.3800151,-0.8423983,0.7931575,0.58791554,1.5455093,0.7858472,-0.081481814,-0.8965497,0.7594821,-1.9288051,-0.57379836,0.209914,-0.57248515,-2.9151719,1.1958545,-1.0422096,-0.091056414,0.38475215,1.286203,3.988059,2.0366054,2.7887826,-0.49900678,0.2733281,0.8358589,0.6279416,-0.59573966,0.61837476,1.5552648,-1.00387,-1.3303176,0.09676502,1.0541632,0.45866,0.8532395,1.4505099,1.1897947,2.0756843,0.71209866,0.63386947,-0.2333725,-0.7727735,-0.25282684,0.55744374,-1.5154535,0.8033589,0.0029077996,1.476683,-0.5356542,1.3769839,0.36848283,0.13456887,-1.2114359,0.1346668,0.39274,-1.107336,-0.08054121,-0.84497637,-0.5393218,0.54996735,0.8367559,-0.22154269,2.4140096,-0.3915593,-0.08282384,0.37735143,1.6248226,0.34127006,1.1510979,2.2595854,0.36456808,0.93726635,1.4400877,-1.0562983,-0.5406787,-1.4932663,0.04558632,1.6618156,0.3462608,-2.5690217,-1.4564897,0.9959702,-0.6096861,-2.459485,-0.2531655,1.8517699,0.8226836,0.13227889,-0.7442798,0.96570146,-1.0106423,-0.78959554,-1.4064611,0.26003534,0.5548932,0.32020825,0.2638965,-0.3577675,-0.30035305,-0.6372886,1.4468569,-0.050216038,1.5598524,-0.09650234,-0.6600375,0.23050041,-1.0623329,0.4797819,-1.5584457,0.16892475,1.0508686
P51813,-0.36561134,-0.091134466,0.79902893,0.53743553,0.41078335,-2.2850828,0.42579296,0.8376871,-0.06533184,0.04385296,1.8944001,-0.8782723,-0.010447338,-1.0151368,1.0539167,-0.7973477,0.5670415,0.8814183,-0.69225895,1.6060982,1.1239232,1.2323234,0.6398294,0.6622738,-0.90985656,1.080187,-0.6007643,0.9601188,0.5210613,-1.6776302,-2.3597603,-0.2543857,-1.0100458,0.055940367,-0.57558763,1.3362908,2.76578,1.2616396,3.224257,-0.42844456,-0.21956576,1.5247401,0.7979355,-0.5038039,0.92974627,1.9829142,0.18767539,-0.7156745,0.9792804,0.58394223,-0.18579814,1.1092967,2.288468,1.1533653,2.1941068,1.1380451,0.14032523,-0.24175364,-0.38249445,-0.38491887,1.2872481,-1.011309,0.7101617,1.3812288,1.8524262,-0.3555697,1.5027908,0.56963944,0.56917447,0.2615933,1.2683821,-0.0036569498,-1.2314438,-0.61636686,-0.15461051,0.12998441,-0.07473566,1.0803196,0.0300511,3.3691227,0.5909525,-0.7368746,0.58428603,1.7527286,0.47158566,0.46041846,1.7659374,-0.71582747,0.85298586,0.11531692,-0.15084949,-1.6215996,-1.6631659,0.06702363,1.9153644,0.00062757544,-3.540845,-2.2845993,0.37877092,-0.48084182,-2.6334112,0.22116028,1.3002638,1.7121067,0.66018325,0.63493353,1.1264213,-2.2073953,0.043516368,-1.7402873,0.14781311,0.60466284,0.058418177,-0.4413711,0.21929516,-1.0013709,-0.37670332,1.0207658,0.47898564,0.50620246,-0.7205968,0.94469017,0.083945096,0.120163366,0.2035017,-1.4320978,0.96645105,0.25678614
P52564,0.76904273,-0.20668568,1.4188192,-0.1474758,-0.93368024,-2.4976864,-0.5725999,1.6144363,0.6778787,-0.91930807,1.8237847,-0.4993829,0.86229324,-1.3747909,0.35431686,-0.784792,-0.4429019,0.9189355,-0.98878413,0.49913266,1.4857697,0.38815168,1.0121359,-0.27484304,-0.2624605,1.0675986,-1.0275718,-0.2928699,2.019623,-0.5813628,-3.1372628,1.6282209,-0.12052152,-0.4493637,0.07452137,1.5518202,3.7117207,2.1958156,1.6467079,-0.9586919,0.42693684,1.4130917,0.6183571,-0.09917188,1.1297555,0.61133105,-0.9166979,-2.121472,1.0682911,0.636815,0.7927127,0.50227535,0.5974087,1.4472659,2.0424397,0.8737537,1.388329,-0.26547137,-1.0385269,-1.4524099,0.19723696,-1.3852098,0.6594598,-0.57967395,0.6517625,0.18791205,1.7452029,0.14134985,0.4575795,-0.3539257,0.79371166,0.3553055,-1.5824516,0.124241106,-0.19581161,0.44560924,0.726488,0.11024463,0.5619565,1.4038038,-0.30294943,-0.59959066,1.5156516,0.9072662,0.66390777,0.9607098,1.4385597,-0.24538048,0.66710716,1.2047228,-1.2550986,0.12044166,-0.74393964,0.30088183,1.387617,1.1115152,-2.4302576,-1.3467017,1.28436,-0.3628439,-2.0946763,1.3598909,1.4613855,0.3698059,1.3623312,-0.36708027,0.8128521,-1.7775822,-1.0455823,-1.0048947,0.65990245,0.91041,-0.6015814,0.34932363,0.9070368,-0.3533237,-0.01484474,0.7668119,0.48291796,1.7693037,0.55521643,-0.79838055,0.2828731,-1.5532051,0.8908852,-1.0603682,-0.41312578,0.8853953
Q02750,0.13942042,0.8379746,1.5433156,-0.26508972,-1.0554572,-1.8385627,-0.31554118,1.5452906,0.16505167,-0.0152058285,2.3106709,-0.63169533,-0.28407815,-0.5845492,-0.2548474,-1.590613,-1.0839233,0.3274349,-2.0841646,-0.19070864,0.99663746,0.3032765,1.2878171,-0.21485768,-1.0829272,1.4608966,-1.0905646,0.8231399,1.2703182,-0.38371715,-3.2091544,1.3241547,-1.6033145,-0.785991,0.13252364,0.75603753,2.8474991,2.065102,2.3753626,-0.4711488,-0.13025983,1.4732054,0.04657642,-0.64843404,1.0911962,1.0258609,-1.0403135,-1.0835234,0.6312866,0.667305,0.053704787,0.30871758,0.9152494,0.9697944,2.0092921,0.88975835,1.2460984,-0.6940688,-0.5956576,-0.514929,0.50051296,-1.4722844,-0.0018283688,0.28378126,1.176002,0.19642235,1.0710282,0.32119602,-0.4379796,-1.0997066,0.18538304,0.28437433,-1.2648951,-0.73770875,-0.016220842,-0.36386254,0.8711628,0.7158422,0.5435991,1.7282321,-0.40853733,-0.8192797,0.97732824,0.9442898,-0.17592908,0.06557715,2.0560784,0.4250831,1.4698917,1.0068593,-0.67773163,-0.7392403,-0.9231401,0.04959599,0.8984637,-0.09407512,-2.8226378,-2.007086,0.33712855,0.07569343,-2.856412,1.0550652,1.2598023,1.5393505,1.0528966,-0.48888603,0.8458111,-2.7948713,-1.0442457,-1.041056,0.4626631,0.08645968,0.2539814,0.19135828,0.88212043,0.88568044,-0.6167725,2.1308877,1.3595358,0.90649974,0.4379346,-0.29107034,0.73522687,0.07406813,0.08999015,-1.6039095,-0.10319689,-0.2947075
Q02763,0.8927724,-0.5974538,1.1480035,0.40080714,-0.023660824,-2.2154508,-0.8214596,0.84876704,0.35193434,-0.37077066,1.8568206,-1.1098354,0.46921834,-1.1983128,0.9103239,-1.1565367,-0.6422483,0.6698488,-1.7981659,0.7195082,1.3273923,1.0107319,0.80665904,0.90082884,-0.8998024,1.5463545,-1.0146428,0.30142915,0.8195074,-0.81504524,-2.9224427,0.58479744,-0.1739158,0.16233972,-0.4300604,0.7165092,3.3308232,1.4208462,2.8917732,0.22594014,-0.25631222,1.1405483,0.8466508,-0.08391788,-0.07039898,0.75251913,0.018982582,-1.2571502,1.0673242,0.14938642,0.8612498,0.17004749,1.4878325,1.3866636,1.3499576,1.6896834,1.210048,-1.1374698,-1.3722298,-0.0009013694,1.099091,-1.2077078,0.585839,0.70287,1.4422314,-0.50003797,2.1073396,0.147544,0.74922293,-0.3428812,1.036716,0.37274432,-1.6675012,-0.45712313,-0.20072637,-0.06946436,0.33473736,0.81902266,0.26490974,2.4334397,-0.13770223,-0.86832976,1.3042475,0.8334838,-0.24161884,1.2601054,0.9898224,0.16718146,0.29926786,1.1823586,-0.527988,-0.13780493,-1.311158,0.26741993,1.7143205,-0.14201468,-3.3481135,-2.3625324,0.6664868,-0.6496464,-1.9380428,0.08478152,1.3398083,0.8185487,0.39556542,-0.34075144,1.1012552,-2.0738792,0.051512238,-0.9391192,0.6093802,0.46302894,0.52452517,0.44997564,0.47146842,-0.6176164,-1.7021751,1.039983,0.75669783,1.095922,-0.2341083,-0.58427966,0.20407858,0.027381487,0.5017146,-1.2204688,-0.32637313,0.5792762
